book_id,B1_attraction_chemistry,C_explicit_eroticism,D_power_wealth_luxury,F1_sadness_grief,G_courtship_rituals_gifts,L_vices_addictions,M_health_recovery_growth,H_domestic_nesting,I_humor_lightness,J_social_support_kin,K_professional_intrusion,Q_miscommunication,Q_repair,R2_alpha_guarding,R_jealousy_possessiveness,S_scene_anchors
104659050,1.0613832712380002,0.3775368005279606,-0.587953237011751,1.301213897843415,0.3265679376843643,-0.27938179107209915,0.10530169512496618,-0.5936169947922877,0.3400402615111724,-0.04193027311201209,-0.6217647410544327,0.5027086908672638,2.0684028081540853,-0.9568299407883968,-0.7051029189234952,0.03819738527997207
11266880,-0.18501495532732493,-0.19402023753339567,-0.7668501275058294,-0.09721949332755368,-0.8413834199854364,-0.7206577483218282,-0.28721769774221473,-0.8509106882378551,-0.5812850699615619,-0.3728270098909494,-0.24074990565802637,-0.06136905523837816,-0.06484255774778305,0.6164527768405732,0.3196195244157323,-0.6685039596143917
123257687,-0.7442666243372705,-1.1610302187263892,0.18238838682719305,-0.2646087582154424,-0.6654832855827515,-0.7506826650615058,-0.47186144065042074,-0.6335657309962147,-0.5672573216313447,-0.2927936830841332,0.15963576619169745,0.2785096412438491,-0.12454076765732411,0.8959718463279087,1.2680941903587577,-0.44875502775283066
123446478,-0.14165808735051896,-0.24714358676413453,-0.3989879956941038,-0.3878974641160091,0.32742813938039894,-0.4243586696933615,-0.4933166612415635,0.36903295915315276,-0.14657898035783176,-0.31898106732059467,-0.48289886576322727,-0.30790981351595414,0.8035908428806137,0.7073085119783488,0.6996945583959769,-0.03497126723761134
127305713,-0.6852123127414945,-1.0702261522414154,0.0739240813609399,-0.8448277126368031,-0.9805524919166311,-0.7664996517321498,-0.5186406532560821,0.0373199329405048,-0.5038548974916931,-0.1700928221705326,0.036027658667104334,-0.21775145870949,-0.6977769191807411,0.9997565201492628,0.8025644105051792,-0.5692703833330541
149105520,0.7837080025504224,-0.5997120303707211,-0.3471387914564509,-0.0006101988520477137,-1.4704105196903514,-0.48546204661491066,-0.13065374396844695,0.2855338880478541,-0.10629696104275063,-0.44886131232456533,0.6193934345000455,-0.5335083737933632,-0.8397143787960785,0.06347943636846345,0.044997882991034445,-0.7644744987294301
15197,0.4571551516134603,0.04163592347282525,-0.19790652325668703,0.36777334844671866,0.30349701294192905,0.4086137360178798,-0.003745663018944405,-0.2391052888639839,-0.35245365521278876,-0.3636261783211986,-0.4272871637381139,-0.36682865576824475,0.3637589284764448,-0.5317470375245521,-0.43139917598641936,0.7167381003388424
161913,-0.6741867450822273,0.327624298699505,1.7875608374552918,0.5638293112652698,0.7126856286632836,-0.45168124878490507,0.48078770109613017,1.0769230454849081,-0.19684035566227953,0.9786882068868595,-0.6627520094322353,1.6314802876976418,0.20109651735267228,-0.828033527106723,-1.2458147439424727,-0.37255293551130664
17561022,-0.7184326773675249,1.9524199172424488,-0.3275361703122272,0.739862144941247,1.3907865310267868,1.0646942806231947,0.17007112630000903,-0.372287142459487,-0.25862283125551505,1.8714331737110979,-0.2856661173181463,-0.7671185638577702,0.23051848513744874,-0.2038838125585029,-0.22695702903876183,0.9830168229088305
1756703,0.5911040576574162,-1.3397944514212354,0.17578263412088668,-1.167325682983134,-1.6983012512663387,-1.2375170595671179,-1.078331565723137,-1.2341702001014352,-0.38401598891071237,-0.37326187226754853,0.065668230556193,-0.2920511614518863,-0.8462249052575509,0.7988705501952814,0.4046170675445984,-0.9541603574466476
18692741,-1.11117121011436,1.3413725799692917,-0.7555692754791206,0.09495743297791344,1.4659569331460114,2.651387541964849,0.566684186657543,2.743222486384806,-0.3562046930281875,-0.4220553550420197,-0.9565538124249792,-0.6224046018226684,-1.385286446728018,-0.4490936695046197,-0.8557218484869235,0.26728473286326687
201413413,-1.1628712443257612,0.912816213237505,-1.2367860239598734,0.36001419540837803,-0.7218713626852905,-1.1343403871655513,0.3118152877767915,-1.2158909446736068,-0.2019864767617576,-0.6899718229865609,2.372159626477675,-0.729633395105701,-0.13669805946798433,0.03925961621362989,-0.02083655418061099,-0.8404735579101698
20346544,-1.6643401085654304,1.6650827574960236,4.820009765242865,0.024989089369936136,0.7465623323136553,4.746646100615912,0.07246753819163593,0.3145838231294868,-0.6405401573526959,5.597243201638563,-1.5366158585500982,-1.010626770266815,-0.16381640367779107,-1.7234207656252718,-1.2217108082667512,-0.22340287120423338
208153130,1.096822556135896,0.3518942108004372,-0.6758610003695402,0.6527710651883083,-0.022528642582139845,-0.20742480989426182,-0.5518552413721762,-0.3790653945455277,-0.1560930652125132,-0.8216968359467407,-0.776580563525002,-0.694775807955364,-0.819043989750733,4.7085339705699685,5.259266849799821,-0.09319812762340891
21787,-0.9646578767903791,2.588587419585945,-0.6759861762246456,1.8511814331892984,1.233764794387233,-0.16026250860518962,1.9001925672849476,-0.8660834752222372,-0.24790867886094806,-0.2542390308521628,-0.6647372351591632,-0.8431453337559986,1.2004074287845945,-0.011210393264310142,-0.5102354271982091,0.010814378311133882
22609391,-0.6262991562926855,-1.0699736460821696,0.14302084570704804,-0.70421360748056,0.10107397032232049,-0.06507116988526575,-0.35568472421553543,1.1723131085889982,1.228205431024717,0.7084441677784671,-0.23057932447965795,-0.4039071533732562,-0.9594516131267975,0.1779930493079477,0.274931441444248,-0.6100378197973729
22707536,0.7219381468795945,0.7342507846829792,-0.4546871165575213,-1.273033630373035,-1.1216276671381737,0.3945285074564124,-0.900452819502874,-0.7854052279617756,0.18824256787774574,-1.0055003951264085,0.2889409339589173,-0.6144959915590295,-1.74107594358831,-0.9093072422962789,-0.8892742063744132,-1.1422451288813624
23518136,-1.5419708317610574,1.4797970897660657,-0.5952564622524031,0.561480398398147,1.2047786039669308,-1.0240358608924114,0.9679951278846335,-1.3214081010163272,-0.7241976885918321,-0.4803172155981057,0.7415732887531918,-0.3462199035856461,0.49723928773869425,-0.8649022041187483,-0.3586965309311453,0.20119604384345233
27394781,-1.3130651851485147,1.6215297950215564,-0.20592023169128038,1.1620012718142116,2.8870389630156548,-0.46137662217312303,1.081007137640474,-1.415899662037802,-0.75004567074928,-0.777532113513079,-0.26444770244748383,-0.8069735855713007,1.7455747660937961,0.5335993072412049,0.9482330834807099,0.20948753104226905
28675670,-0.026916010731200073,-0.4575340312848483,-0.19397461157171794,-0.37214533346538137,-0.24250715884327537,-0.36933709510155227,-0.9475646215829888,-0.23402618485139778,-0.10591568414645348,-0.5747127725827844,0.21868359758538589,-0.3990979978034457,0.31039634974623226,0.5946438274111705,0.3816216327430294,0.6606783005630098
28869598,-1.0346062278335453,0.27458250473462287,0.056718056643211945,0.09061431817228924,0.638652539805517,0.2059384157443833,0.6766590887424995,0.4534849420972638,-0.3488933679815335,-0.49704699147231246,-0.24595972874376576,0.6886239981893815,-0.5523900510491081,-0.06637531528256693,0.1455278901049112,2.4642248213592874
28963772,-0.46594045763878805,-0.5426008864756222,-0.26891145525167715,-1.605368271701055,-0.6532659287952537,-0.7644098323405547,-0.16285480770676597,-1.1696593047403578,-0.1840482242450119,-0.540042787862098,-0.5421057353795156,0.11848694268591756,-0.38405015134178005,0.24133379977000016,0.18113316729858808,-1.1569878202555681
29424551,-0.3374618292644457,-0.4553195967484704,-0.0067414990091117745,-1.0208150133029343,-0.1500445617157839,-0.14458319027893884,0.13498615923519516,0.09563057212055392,0.25243279220131754,-0.6394435004256761,-0.549966853257157,-0.25330406216898893,0.2060622334716766,0.26640159002951425,0.4814841415855102,0.32105345020964166
29939161,0.22526980375067748,-1.0164474361549962,0.5174284956816151,-1.2769299546149637,-1.897006667743555,-0.6792710823889767,-0.6329949236883893,0.6777987732799167,-0.16170173964784906,0.20536339727129888,1.3431909795383017,0.9026835278094429,-1.039597737090589,1.1795353758315072,0.8872797435985379,-1.108350519034705
30291077,-0.8465154608853341,1.1154273756323767,-0.5906622626392007,0.5368767535822407,1.6875205850323984,0.7470113680427598,0.5668554974062053,0.11609001004637426,-0.2899132162768155,-0.4719516983856181,-1.0244839327805193,3.1058510183714994,-0.491477467153012,-1.5575404671995934,-1.14803585045904,0.8669524269586892
30618705,-0.805378135676204,1.004827815118702,-0.3652786303702348,0.7002396131230915,2.4103468616760497,0.7438964482228196,0.931504443045657,-0.24245886984254872,-0.4724625116921666,1.4611790050334765,-0.30968615065435257,-0.26070336145009376,0.8085736233112304,-0.8305644184012686,-0.766850453728046,1.3209542012854891
30627346,-1.3078181706865444,0.1192565471720003,0.35551600579815507,-0.22837637758839116,1.1477314430656342,0.4140677607774387,0.5525004794699838,-0.35496445382926045,-0.6170578388676076,-0.04439456186992916,-0.7978170801500515,-0.19391036615040766,0.643884144070838,-0.8621279111864897,-0.567098060608968,3.344368237597323
306364,0.5888127330677467,-1.421460815992748,1.4388808380916651,-0.8430742399660374,-0.9926638173016942,-0.4601251844919274,-0.6889651759039537,0.5456744248645524,-0.41621352588429134,-0.05897951059769886,-0.2759089681899313,-0.37507466369478515,-0.44040471273883475,0.3847950675163908,0.4578858222832025,0.08061295305579656
31276376,-0.617985955449324,-0.6087358335502342,1.1647030242649283,-0.042628876272324895,-0.504832287725812,-0.6474369888562014,-0.16002497343668598,-0.3966435100199392,0.05162810707115695,-0.08575576594402308,-0.2948042687236937,-0.33303277244895085,0.8788195159170236,1.019405490297058,0.9974267777657831,-0.15269685140082062
31424202,0.7560823149737409,0.7329159467897164,-0.3424319907299626,-0.6354951213979327,-0.09131703087117862,0.18578331885301935,-0.5991212415843448,0.7236804314172973,-0.31793353458894186,-0.41919251198443946,0.40396683150623053,-0.22331042802338222,-0.2094653984050579,0.043621289211992556,0.13891083389701242,0.4608284086819043
31625455,-0.40959039306080874,-0.4786155845771991,0.09959086852602231,-1.3871855914111801,0.8609826656934717,1.0200973638624178,1.702219018153825,0.09072234996128736,-0.40090661122497506,0.19316647335724887,-0.1925464845978767,-0.2961425083098537,0.39507641473227695,0.22502787836872543,0.1643178897857994,0.889135419347245
32195234,0.7064432149742254,1.370623818068999,-0.6438957327992766,-0.33062368486463534,-0.15325245589222766,-0.29101182782781126,-0.5764335111796057,1.1331319271146691,-0.21230465535054732,-0.3977905210318488,-0.12396530303376217,-0.5271789087622726,-0.45394405927689585,-0.3024493596001501,0.05438591479965406,0.19232766591420947
33743772,0.073783254716211,-0.14484842931439584,-0.5296239865361606,0.5535021293865269,-0.06757325500707145,0.18340235761341248,3.274788542735114,-0.220639883662514,-0.34082285051632827,0.5217820098467589,-0.24085692556827767,1.3576345862853483,0.7135254507734137,1.291429466564339,0.40393386791234553,-0.1697176782787908
34272677,2.8912762396279326,1.4515995088085054,-0.5169747000966817,-1.3031442656913004,-1.680694885023883,-0.09586920037050173,-0.1719989921729432,-0.7843354991710598,0.4446328523518513,-0.6573570018497739,0.03290206261723819,-0.35464273764959003,-3.0985937075067156,-0.3071897729850865,-0.07923541476213496,-0.9447965868448345
34322023,-0.9785131854516493,-1.0053903065192342,-0.09415304079052653,-0.17408423117831032,-0.5982760651900086,-0.4468841787135353,-0.14558715461495475,1.7130308615319925,1.0255337876372779,0.13688516105552154,-0.3137018008251254,-0.20529322960052285,-0.1799023498771228,1.1002234895590464,1.0133323559062295,-0.9808399629947897
34438741,1.0153724033665905,0.26109561943423654,-0.9247222392091252,1.857774594393914,-0.7789939476250326,-0.601098287573442,-0.4198093388152322,-0.40541120578757817,-0.22873647931371124,-0.7845561771443424,-0.9678048917114679,-0.6357701260839449,-0.6470460861425922,2.699672523719818,2.8055067824691413,-0.9578894594247973
34812836,-0.4104122131042619,-0.25151335672591985,-0.26884216620213913,-0.25678524202584835,-0.5064186341388267,-0.28349111937470317,-0.0035095488257004715,0.15488571913350277,-0.25755220109137045,-0.3217006712436025,0.2663536785603529,-0.22223685906007298,1.8127808091212223,0.002206171229972942,-0.01831207393044818,-0.3947262808240588
35008850,0.02193649460257466,-0.9280425345674417,-0.18133804453551972,-0.5016948896758093,-0.47280535232275644,-0.05829427973851966,-0.5741565043875437,0.016476517939723986,-0.3900751403609734,-0.5449692956184151,-0.015331355423164982,-0.38308811054646974,0.4147113142834662,0.07216248627124876,0.35081853445392114,-0.471020479769425
