book_id,segment,A1_commitment_vows,A2_emotional_safety,A3_everyday_tenderness,B1_attraction_chemistry,B2_emotional_intimacy,C_explicit_eroticism,D_power_wealth_luxury,E_coercion_brutality_danger,F1_sadness_grief,F2_anger_frustration,F3_anxiety_worry,G_courtship_rituals_gifts,L_vices_addictions,M_health_recovery_growth,H_domestic_nesting,I_humor_lightness,J_social_support_kin,K_professional_intrusion,N_separation_reunion,O_aesthetics_appearance,Q_miscommunication,Q_repair,R1_protective_caretaking,R2_alpha_guarding,R_jealousy_possessiveness,S_scene_anchors
104659050,begin,0.0028416731156946707,0.04589613163972747,0.006991213567990182,0.11841330325421107,0.002206978734608553,0.09837544981280533,0.05878316012676551,0.01155564437271426,0.011345851083364842,0.10636449806472514,0.1296340779295345,0.027561054205889172,0.07175686483857191,0.009709406893156594,0.19403553980895596,0.010349601112337955,0.03178106051789111,0.036145576287824485,0.0024167257306189904,0.002829021863424529,0.02889202538207686,0.035773704207924646,0.16435086072178454,0.0026207704290553695,0.0013669891884063557,0.10663343329034951
104659050,end,0.0036270119335007254,0.015649074627175352,0.0056240505612606285,0.09833556081840732,0.001666487114271805,0.10262165509379567,0.07227763214845855,0.041645387874426565,0.00443293242614506,0.09496416662634918,0.11604091579969207,0.02290355228630067,0.1192148181535817,0.009597677436359201,0.20102470810668155,0.005108209599478404,0.07896409887815592,0.04725655240006919,0.005723397164022014,0.0040174217182918906,0.04085808618940156,0.06898346517650246,0.15100090451765374,0.0018485920569105158,0.0009651384584458641,0.09730252086330424
104659050,middle,0.006252064206123472,0.03695549646465371,0.002634041792430725,0.0970862898587868,0.0014398219264722472,0.1343495670349205,0.05964777083181434,0.004609655008908232,0.004442835901762218,0.10745246193322731,0.09838980594090736,0.012676543571579643,0.06439628465558521,0.030463751816443865,0.20892120701291242,0.008698610169137706,0.04729273418446956,0.11063958282868303,0.0014830458910903056,0.04957937221331013,0.017160617246746914,0.07429123366916117,0.19935465080262546,0.0368137903269672,0.036111419646567604,0.07917970140804403
11266880,begin,0.0005070844584650128,0.07850656509415263,0.0009997670305296523,0.09435674035018157,0.008818438202266177,0.12757383651859944,0.0669536831418161,0.022711797573437865,0.005088312224368807,0.13811254307132587,0.13718904485566727,0.01297421825365344,0.06490725259209383,0.0026129638631519044,0.1892448428337427,0.0027242702523586773,0.03097852557145161,0.04582757342912768,0.012578945901468635,0.036085266039218425,0.012924216890841446,0.06271838788530563,0.16241914247408207,0.019727882210998096,0.018422492783395063,0.09860311615877662
11266880,end,0.0019917251115358905,0.07654724087831483,0.01855973341269257,0.12111987231288807,0.015663909858594803,0.08816284207695096,0.09315614237945302,0.007660554467034023,0.007233559008197407,0.11306281047788029,0.12463348563474147,0.002552727026632409,0.049610931840086664,0.03879180218891671,0.17089519199640102,0.007401818813119324,0.036339791954168005,0.05018381632903213,0.0031465745553045554,0.012498189079815269,0.012655243642838114,0.04855193061872074,0.1817115958650171,0.0030068861765353847,0.0016272699346890369,0.0690616000849576
11266880,middle,0.0010766034796708354,0.07672448404537874,0.016471710158234194,0.0847612440405692,0.0023336315667771175,0.11235698613613437,0.03644492356799183,0.006615923492111162,0.006555307766975252,0.09839610851105575,0.16484579359510151,0.01060406228509013,0.03702497211386314,0.016768387776392654,0.14659696090444815,0.005496925900246829,0.01565912271944994,0.06844883584847453,0.03983006299737192,0.011114775913319774,0.0037781370129827225,0.0704603431266803,0.16792760047927782,0.003460720905211478,0.00182606630607753,0.06941646449960395
123257687,begin,0.0025309763091466665,0.04456663381112012,0.0305567604161242,0.0815918546091345,0.03737066199365888,0.01221706602207111,0.06861157394734353,0.017692658918317544,0.002218495583489653,0.12475649117420613,0.20541961015418528,0.04045567769498851,0.0938907977754924,0.040949938982445866,0.18380003092119093,0.009328030714268298,0.017875547072810055,0.11057647231113686,0.05906161359027312,0.017595543996176244,0.038286278073082866,0.04670056961144449,0.1759552807440586,0.008373751832808734,0.0008641429486655704,0.08684930064297694
123257687,end,0.005842648114634367,0.05120888875537893,0.0022852667946138875,0.03822800355744148,0.008929718263756256,0.04543815826655175,0.16210160986022146,0.004140355544002177,0.003981325447042963,0.06360540746188549,0.105825880110844,0.02113399901788832,0.009892990172608517,0.004349060090882986,0.21939193722269845,0.02631892216767753,0.17393298472622865,0.04387238659058554,0.002498091592853711,0.031720862231495145,0.08418524806065096,0.036125435562043354,0.18658561903533624,0.002794888277945401,0.0014458238563169858,0.07604758108694294
123257687,middle,0.002449261050669264,0.08330788043991874,0.0011859103339034811,0.11762580995823418,0.001582538646967177,0.0767568495647159,0.0746889639120619,0.0025309652219840414,0.00238216478948377,0.12452388083208411,0.12255952213980234,0.017718550436273225,0.03102434977647396,0.029702302035140214,0.18156208518620917,0.004422655569796186,0.05426782660892274,0.06673559422849121,0.062252875062834306,0.004511225649905449,0.018621069079038974,0.034694099034064105,0.21379810620959744,0.027820662279708957,0.02695167111937441,0.051385581532830696
123446478,begin,0.0006158956690381536,0.1208844655695757,0.02252732429183581,0.10295120682937031,0.02965811555392885,0.03749106083429095,0.0861558059305795,0.007445649459251305,0.007601569466023716,0.08781262034593275,0.09090593688192443,0.0011127567330487188,0.045031434212597705,0.021915675672389494,0.24554441652494985,0.002843220368890671,0.043342954324361846,0.04889778363470421,0.03523672297914075,0.004427531105337129,0.028456552426400918,0.12655275305228295,0.289925992564762,0.027023094635190644,0.025488926467875626,0.04865352664947693
123446478,end,0.0014682912501358396,0.065401703134596,0.06277344770298986,0.05586710769280749,0.06236770954704016,0.09362837895615053,0.05481882752640486,0.0027327647305905598,0.002537336407647211,0.11224986121243523,0.1242570808692387,0.018946432878866333,0.027633797124724045,0.07078398948311886,0.2438584232846309,0.003477743190309694,0.03116530595535283,0.054295175724358456,0.030159286036657396,0.00180345401599134,0.003530908379317496,0.04419056066086936,0.23313507191822375,0.04878046074582059,0.03488852783928837,0.08531493809195806
123446478,middle,0.0007883366008238561,0.12198391645874464,0.0010447336154661353,0.018404398459633004,0.009785313780765645,0.1044967110880916,0.08805774845864138,0.022664704134914487,0.0026593686640065057,0.10646561324752425,0.12489920477641518,0.0008634242977090735,0.025991321983352817,0.00860259047603265,0.1743561587429057,0.0028401707631461053,0.04057718996018078,0.06476281118621026,0.0011912665612035733,0.028963490351111745,0.008439496750980699,0.02638227414496954,0.2250565197649943,0.052703838506283934,0.051897877404185506,0.07430074397386927
127305713,begin,0.006125845321591897,0.043644519507421854,0.0024674381035410826,0.04047133488429215,0.028849221272838368,0.046017941267244906,0.051479922568974115,0.004780482047608613,0.0045865138882939666,0.1572923673717288,0.15915464548411498,0.008939234797185277,0.03242781282872259,0.029104089439946204,0.2865687715338041,0.02012791494302773,0.05830177930659573,0.07250314633428176,0.029218756662258174,0.00501923938988347,0.03575433782127117,0.033972907990079515,0.2928079094289188,0.0015850948844910425,0.0009328581739343543,0.047530001503099474
127305713,end,0.0007804198212093896,0.031100296807831097,0.0017431529302546023,0.07564905791325968,0.0013894040825628052,0.024363907383715532,0.038784204604818864,0.00297615817781244,0.0027478731854714646,0.190082277349227,0.21519588585667712,0.02468849396246642,0.07591093509696438,0.03864141291549603,0.26033496077968754,0.02072457271334853,0.05283130828888154,0.009149107301934361,0.04139816483300737,0.005413314751728628,0.036852806436518844,0.03488171123464788,0.22276432173630178,0.03710893016237587,0.006922350851068845,0.0868686822596489
127305713,middle,0.00393059243402014,0.04461307199411539,0.023966937341847013,0.08072239754775837,0.02184734160685703,0.08385571173957576,0.03804925308975222,0.005270409126289593,0.004954651701772216,0.10590245452560883,0.1098993918383788,0.010474135445616949,0.02050583952007707,0.0232581918901498,0.3012571172299726,0.0180157620544462,0.03883100916312117,0.07382268981126885,0.023417020030630786,0.007502371473360296,0.0363491747656642,0.062199167248983056,0.29639745347969265,0.03521214709318104,0.03388645392650684,0.07038676148571044
