book_id,A1_commitment_vows,A2_emotional_safety,A3_everyday_tenderness,B1_attraction_chemistry,B2_emotional_intimacy,C_explicit_eroticism,D_power_wealth_luxury,E_coercion_brutality_danger,F1_sadness_grief,F2_anger_frustration,F3_anxiety_worry,G_courtship_rituals_gifts,L_vices_addictions,M_health_recovery_growth,H_domestic_nesting,I_humor_lightness,J_social_support_kin,K_professional_intrusion,N_separation_reunion,O_aesthetics_appearance,Q_miscommunication,Q_repair,R1_protective_caretaking,R2_alpha_guarding,R_jealousy_possessiveness,S_scene_anchors,H1_love_over_sex_log,H3_luxury_saturation,H3_love_depth,H3_interaction,H4_protect_over_jealous_log,H5_dark_over_tender_log,Q_repair_over_miscomm_log,H1_chemistry_over_sex_log,H1_tender_over_sex_log,H1_vows_over_sex_log,H4_tender_over_alpha_log,H5_trauma_over_safety_log,H5_anger_over_tender_log
104659050,2.25952776509898,-0.7597438493397042,0.3065768202082088,1.1145861586960113,-0.1556670465206213,0.42312952292742545,-0.6427123298987643,1.3531399489534535,1.3961325494522001,0.21700681891984192,0.00047294101895543385,0.3499765561418889,-0.219534549086792,0.11188491669004022,-0.6012167439918108,0.6015510853644561,0.18579832185619266,-0.7243025142268013,0.4674221293578023,-0.1262121395397464,0.5091708547187087,1.8588194561877784,-0.49715491947834994,-0.9273501275846108,-0.6802849324392449,0.0642106182022691,0.08889418835670022,-0.6427123298987643,1.449554035950324,0.04444819054007466,0.3243115406945112,-0.6286775285500379,0.028003312120832534,0.24004511835477804,-0.6094236371943096,1.3606991885852064,0.5760591990505755,1.3288591670303909,-0.6461952678594665
11266880,-0.10235121584343608,0.39349183191574455,-0.3934300435741673,-0.037994762778560495,-0.3658956517946305,-0.1634832285249024,-0.8625822527967271,0.04121458745480165,-0.047298585843662345,1.276281204665113,1.1303107409742497,-0.8486849034826259,-0.7151536963878855,-0.26169674334602205,-0.7680001118201825,-0.7831195671164509,-0.2552416353534401,-0.08311784236057802,0.5156683987003606,0.6130948494819066,-0.04005162485816698,-0.1168092202159651,-0.4776866822423265,0.9190592414082254,0.6297662475139498,-0.5992449094177129,0.006127726023805104,-0.8625822527967271,-0.12630911306474538,-0.8839767970529971,-0.8345597945255557,0.5568775199983516,-0.12235450413330912,0.06467166320077929,0.07395769703682209,0.11499885319956761,-1.1078535241423364,-0.2124029661277561,0.6677119800907384
123257687,1.7492354048317678,0.9687822598150613,-0.17966620873485395,-0.5757049713867424,0.6671390853593077,-1.1561636360729541,0.5586175991293955,-0.02189882317990388,-0.0846191446725343,0.9623997029632999,1.0654954061546127,-0.6136182016127391,-0.6601364925256783,-0.3709289891373598,-0.31775631255987474,-0.733756302932481,-0.08429196806195434,0.6947641627537551,0.5567456254203935,-0.13707763551009805,0.3846825706020174,-0.27054276548485046,0.04990852454829872,1.4074827075248733,1.9752399359905677,-0.25972227921308444,1.2311580212480235,0.5586175991293955,0.37120980463496966,0.7893807449528263,-1.594251134408715,0.6862497169041255,-0.6897458400683357,0.6868237637944852,1.3532385190362335,1.978564987071483,-1.1773246500046401,-0.5534487890599293,0.7327373558250853
123446478,0.14726010628691394,1.0614722278016986,-0.1270988322248521,-0.3876721703650346,-0.1559050975949156,-0.2079400708287609,-0.3550415175145015,-0.29709290836715063,-0.3388019210293998,0.43056472960192865,0.5600621696937452,0.3897562322652061,-0.3530258700857215,-0.46301360339799286,0.4120773166160357,-0.6047874687785509,-0.2317905788915549,-0.4383340219140736,0.6413300690160625,-0.3351622486389102,-0.2830594460633398,0.7173894891476211,0.9995079018594124,1.0255646944885446,1.1237857357750038,0.05706915923471533,0.07012639279775332,-0.3550415175145015,-0.06450674758726624,-0.36251700354873817,-0.5473754190404154,0.4735173942324398,0.5499679486961453,-0.11785507507584154,0.39891712233064414,0.3739844791402227,-0.37983589673494594,-0.7899059262317909,0.4968309720446864
127305713,-0.7644810781275897,0.8286168198381527,-0.5488419336313979,-0.5006766425679886,0.1375107058266087,-1.0533419930047216,0.4061238377520564,-0.44585709537944274,-0.7227918149919574,0.390737551965088,0.5223701224314453,-0.9512314018653932,-0.6778278472515022,-0.4188064077124039,0.43101924292529586,-0.5986720613311733,0.09837961480716059,0.46600045730697337,0.18245136102764942,-0.08474813006323144,-0.1349055056644119,-0.5774820409912159,0.7268860912969564,1.3758162717336864,1.1216719289187271,-0.3719948728325375,0.7573802728363213,0.4061238377520564,-0.5223125102578778,0.11428862711401405,-0.6480884743994128,0.47181377956036263,-0.21115437370651438,0.6212623978474786,1.08726776475018,-0.2157778568051251,-0.7871206993914812,-0.8589959594834853,0.5068920235016731
149105520,-0.4993038620293895,1.0197898877922569,-0.7274363216075045,1.1049257402819286,0.3250585854158112,-0.6011282640263048,-0.2898109444829018,-0.8224837340959082,0.06549037081196193,-0.2629095179442031,-0.5235219113039431,-1.5070344560038882,-0.4399119554423911,-0.09369329686033755,0.4347083001948987,0.012205364144186864,-0.4271446567545916,1.1862490501036878,1.8475114587589254,1.111038364931482,-0.5209084638701992,-0.47652491519942375,0.6408738914212684,0.14697228298789186,0.10451058613114969,-0.719171142887372,0.8475272159339351,-0.2898109444829018,1.0335994060891966,0.24633095316201273,0.13043145624677308,-1.0352892928786839,0.37957241517425805,1.074610278340135,0.6056024088562816,-0.10776184584068148,0.16425346658877024,-0.851169162714251,-0.9652368404821922
15197,-0.24341384418392267,0.9977024150461918,-0.5934212536930251,0.7396420080947421,0.005830138625047256,0.12439665072244704,-0.04014468424101078,-0.05095954965672317,0.508273413058942,-0.036017288784668235,0.06854535917238264,0.37798774022468284,0.7275633282219003,0.06493297329450604,-0.035361701362891365,-0.37541901189682725,-0.21172934298331134,-0.30229937813909563,0.5957070859385862,0.2957620210986388,-0.33292014242163337,0.041538653672549844,-0.0733321123141007,-0.3009402374927705,-0.22349390200544975,0.8550498151546349,0.08133346646457432,-0.04014468424101078,0.7343619120574939,0.365234482270759,0.08992280952650976,-0.5299896837459743,0.33719884192963767,0.2715871833659335,-0.028166625105874456,-0.17250064688721825,0.18654005022978895,-0.3993717204698882,-0.5679249693328587
161913,-0.47891725459704226,-0.6972300692042518,0.6329587424830584,-0.7327151442708209,-0.802757198367847,0.3044962176415482,2.481423285975196,0.8712792693511634,0.5006346450197953,0.6817046948138021,0.9032655519080255,0.6963110040175001,-0.5104955061804082,0.4298901298438827,1.0744776814219192,-0.2148648735946311,1.5177241305955607,-0.8717225747884667,-0.33064367507494885,-1.016448012840695,1.585348946285222,0.2746777437247453,-0.5264746448053776,-0.9501646616804397,-1.463447176014488,-0.8031735267600604,-0.7570575977095483,2.481423285975196,-1.0192839050801787,1.61199494066815,1.259784511061149,1.0764039722561112,-1.568588732991698,-0.754467256775622,-0.40088186597212844,-0.5345556817668085,0.5832210319903588,0.8953688811591977,1.041451130472318
17561022,-0.9672845698830272,-1.079289911920934,0.48791839567573186,-0.8578934250269697,-0.8946784369648281,1.9052993435447865,-0.5812108445652571,0.7618364336372151,0.53628447416781,0.3865451297582182,0.46567454161512384,1.2998429092139103,-0.04055648436153653,0.027296834388501237,-0.6620918843534873,-0.3313303875757375,-0.09371326687383004,-0.47319959966652286,-1.3841524699477898,-1.5225939957287749,-0.8584136231140663,-0.049140608464177025,-0.7498307893960271,-0.26267654040927785,-0.2693217710283164,0.761337770310675,-2.0052086589555147,-0.5812108445652571,-1.4331427515386843,-1.2147311777658174,-0.20280494395457438,1.0510326108288028,1.1279815407858922,-1.834103747930051,-1.639570895358755,-1.9083332617187847,-0.247747561252239,1.1199483869964721,1.0295211995460225
1756703,0.6511076087071743,0.2615368962227074,-0.29431408029172806,-0.5673339970907461,-0.23327997326610636,-1.2849098723799437,0.25199792913989333,-0.9131827908627376,-0.9311936260598473,-1.0684236024119012,-1.0415108842482894,-1.6930868886849069,-1.1651918032183892,-0.9316773394910479,-0.7477980802305217,-0.33535745035535913,-0.09805781439112174,0.7815112627121658,0.14319488742645434,0.3051609651843292,-0.13606566306273138,-0.13535357187657457,-0.7517084566042131,1.2680575632394049,0.7626172715204523,-1.1628519674749136,1.1083076203264894,0.25199792913989333,-0.3668661530052369,0.05974421640953057,-1.0661682168001565,-0.1361812528462745,-0.00741364586457531,0.8447286600914047,1.256331805675453,1.4240343754067897,-1.5417010782684146,-0.829978794576402,-0.15867435965285967
