book_id,A1_commitment_vows__end_minus_begin,A1_commitment_vows__middle_minus_begin,A2_emotional_safety__end_minus_begin,A2_emotional_safety__middle_minus_begin,A3_everyday_tenderness__end_minus_begin,A3_everyday_tenderness__middle_minus_begin,B1_attraction_chemistry__end_minus_begin,B1_attraction_chemistry__middle_minus_begin,B2_emotional_intimacy__end_minus_begin,B2_emotional_intimacy__middle_minus_begin,C_explicit_eroticism__end_minus_begin,C_explicit_eroticism__middle_minus_begin,D_power_wealth_luxury__end_minus_begin,D_power_wealth_luxury__middle_minus_begin,E_coercion_brutality_danger__end_minus_begin,E_coercion_brutality_danger__middle_minus_begin,F1_sadness_grief__end_minus_begin,F1_sadness_grief__middle_minus_begin,F2_anger_frustration__end_minus_begin,F2_anger_frustration__middle_minus_begin,F3_anxiety_worry__end_minus_begin,F3_anxiety_worry__middle_minus_begin,G_courtship_rituals_gifts__end_minus_begin,G_courtship_rituals_gifts__middle_minus_begin,L_vices_addictions__end_minus_begin,L_vices_addictions__middle_minus_begin,M_health_recovery_growth__end_minus_begin,M_health_recovery_growth__middle_minus_begin,H_domestic_nesting__end_minus_begin,H_domestic_nesting__middle_minus_begin,I_humor_lightness__end_minus_begin,I_humor_lightness__middle_minus_begin,J_social_support_kin__end_minus_begin,J_social_support_kin__middle_minus_begin,K_professional_intrusion__end_minus_begin,K_professional_intrusion__middle_minus_begin,N_separation_reunion__end_minus_begin,N_separation_reunion__middle_minus_begin,O_aesthetics_appearance__end_minus_begin,O_aesthetics_appearance__middle_minus_begin,Q_miscommunication__end_minus_begin,Q_miscommunication__middle_minus_begin,Q_repair__end_minus_begin,Q_repair__middle_minus_begin,R1_protective_caretaking__end_minus_begin,R1_protective_caretaking__middle_minus_begin,R2_alpha_guarding__end_minus_begin,R2_alpha_guarding__middle_minus_begin,R_jealousy_possessiveness__end_minus_begin,R_jealousy_possessiveness__middle_minus_begin,S_scene_anchors__end_minus_begin,S_scene_anchors__middle_minus_begin
104659050,7.971986215419809e-05,0.003727580218215537,-0.017460786449808426,4.5819545379556514e-06,-0.003110087492235644,-0.004055190186165519,-0.007720028138733598,-0.007716667581806839,-0.00031929524999839236,-0.00033674799982724257,-0.002995283178453531,0.012094692365083232,0.00687615239501178,-0.010281841691078233,0.028610679008067883,-0.005829236030157087,-0.005913691277130203,-0.005829236030157087,0.009486641076842946,0.005256855046836147,0.009486641076842946,-0.0004784918412677891,-0.00473272294388654,-0.014562607566869265,0.010470558517213263,-0.0019324119634260561,-0.0010638590079192472,0.016062855876140383,0.006911605505070258,0.008511831753735558,-0.004709198443844296,-0.002348238057386605,0.02553326103550975,0.008325627859458673,0.001289873320879032,0.010306351379641813,0.001793000460078842,-0.0001924848240871803,0.0015518023829604944,0.04748031143177636,0.010521412728684395,-0.0026054331597862666,0.005672268746383522,0.003167778742821866,0.0025090719580996117,0.005348634965451647,-0.00032718200759876566,0.034553285678505914,-0.00032718200759876566,0.034553285678505914,-0.0004834102544672113,-0.0019324119634260561
11266880,0.0005810023149356272,0.00019308325531314533,-0.0147779622194988,0.003561880883626474,0.012601991512256482,0.012951757403085217,0.010506847148786982,-0.010818914168439928,0.006138031323459766,-0.005805369369057764,-0.008517450975869017,-0.0003840062819792968,0.024212128784868787,-0.011616815155511198,-0.01303811483426394,-0.015619843137276195,0.0033009448823246006,0.0007192165793123452,-0.008408444351846879,-0.019285552118040936,-0.008408444351846879,-0.0028186133211152917,-0.011414340336819664,-0.0028472880496577795,-0.008238010894697514,-0.009306819142445973,0.013777532874048325,0.012951757403085217,-0.042125960155733146,-0.03581249777744179,0.0023439979135871014,0.0011100566419616012,-0.002338413779694303,-0.0067648631195069515,-0.004339352363721415,0.009439482007120314,-0.01095801285254882,0.009390458100696103,-0.028573398310471836,-0.028565250087582594,-0.003332746027272718,-0.009506869191575517,-0.0157945529503585,0.003561880883626474,-0.0147779622194988,0.003561880883626474,-0.0163378462213335,-0.015779162914708756,-0.0163378462213335,-0.015779162914708756,-0.04329800101872757,-0.038290838437283536
123257687,0.003470899240995795,0.00038390715590765697,-0.0045176056713982955,0.0167310208529922,-0.028469426041675967,-0.029281793528906197,-0.012614132619361607,0.000526378934304881,-0.022919139472383332,-0.02911318430402568,0.02048991848714722,0.01628218959784875,-0.005041017679793865,-0.020051423653654227,-0.014343519814765424,-0.014788963664539788,0.0005160906540695194,9.057081901876827e-05,-0.038955553016295885,0.0346656270400543,-0.03599505057712088,0.0346656270400543,-0.006088925016035789,-0.008478340455490046,-0.02445951222486277,-0.008478340455490046,-0.028469426041675967,-0.012684551120232212,0.013359682187972677,0.010966835905014967,0.009148107708060092,-0.0038031917383742745,0.024061755590461,0.005943587806796124,0.0032600207577824954,-0.006795250136704199,-0.03815307596743534,0.01219225429096362,0.004910895399469973,-0.011493560621939927,-0.001546252271209237,-0.02042512099969141,-0.0034750647332073767,-0.0024086327141987843,0.013359682187972677,0.010966835905014967,-0.006407261105415956,0.01877197172139125,0.00035702841177820985,0.025536261238585416,-0.003528720467830135,-0.008478340455490046
123446478,0.0003571077423854166,-3.0233958863152134e-05,-0.0833415001185168,-0.01667035001555474,0.04053412390258739,-0.020000413972973113,-0.004328759716074274,-0.018781720852864288,0.03355718577211837,-0.01884351604024649,0.01385846874364286,0.02586050332781857,-0.01045321104565386,0.0045290957246852115,-0.0010983234339651622,0.017628839161112114,-0.0010983234339651622,-0.0016860839510492007,0.003464237592925884,0.004130004382460174,0.004674752052605865,0.014118156185681352,0.01731187990384936,-0.00047678405815710647,-0.0073695222891018985,-0.005491518957025505,0.04053412390258739,-0.013743788396091965,0.03355718577211837,0.022343588386622593,-0.0006172213239343536,-0.000608714628035854,-0.014761135813524442,0.0005327233476277865,0.004627689245769485,0.025895606728918504,0.00828914549127005,-0.019942820861067256,-0.0016694097419080946,0.02313338384360492,-0.024874922033374405,-0.019568891007100835,-0.0833415001185168,-0.08391351252352339,-0.04003817268387927,-0.01667035001555474,-0.00016816156561640094,0.02724040253682771,-0.00016816156561640094,0.02724040253682771,0.0005454763137055993,0.027600826135975347
127305713,-0.005432487050278257,-0.002542220225438245,-0.0057372335729356586,-0.004371309440003159,-0.00087208772201693,0.017730432272909685,0.004194606707532699,0.0020618715540455784,-0.015687711217667693,0.003454510865462092,-0.002366501876763308,0.026296186688849123,-0.0006519279068698154,-0.001684440627845266,-0.001455419649373276,-0.0015091590509115115,-0.001455419649373276,-0.0015091590509115115,0.017390972589475383,-0.024575669101921483,0.017390972589475383,-0.024575669101921483,0.015648520332930533,0.001127389802828272,0.007563390853900776,-0.008275445125675879,-0.003089225366867402,-0.004876260586713078,-0.03081689921001049,0.02963031455641378,0.001641161300475362,-0.010614356166987644,0.0017358415791200767,-0.00948884126441214,-0.038281561790484746,-0.019677360197103054,-0.004556506752803922,-0.006625131355742355,0.0005810549740374385,0.0024667783650749397,0.0017358415791200767,0.014245646889337361,0.00042383244547036444,0.0025373570641918433,-0.03081689921001049,0.02963031455641378,0.029318261670258593,0.02386830014298099,0.005758204552702193,0.02386830014298099,0.0050331718505508445,-0.0003059877574500616
149105520,-0.003723244256733559,-0.003645537868482082,0.0004895850734258479,0.006874313757313486,0.0032484263679549187,-0.0007757185495386489,-0.03233657687636626,-0.025211724994873175,-0.012882297187547086,-0.012299850822800499,0.011422077484039405,0.012294397379336715,-0.01410428661505268,-0.04147610402596789,0.006135551919478146,-0.0010610843136050474,0.006135551919478146,-0.0010610843136050474,-0.030599129109185913,-0.03223009987489693,-0.030599129109185913,-0.048667082887895646,0.0001454315648398214,0.015118560375623794,-0.043117583848144084,-0.005655532522667227,-0.01956571481363072,0.006380321087857403,-0.023674608354492588,0.021383999031549313,-0.011841502631273194,0.010856108644271278,-0.010643705636354313,0.03925090835523673,0.0058934595488474295,-0.013165109988008239,0.0544332067895894,-0.060562250788211494,0.011205023880923357,-0.03264600247392352,0.0076971184676133605,0.027660668176445843,-0.024071518510544686,-0.024003343525012332,-0.01426810782312537,0.004246660634457083,-0.02016535086456797,-0.020064558700042645,-0.02016535086456797,-0.020064558700042645,0.014316790419977271,0.05937539780601917
15197,-0.0023605153424336184,0.002106547229498321,-0.0005148955494495002,0.054032845234548654,0.02591876827036464,0.0013838475890267567,-0.004399566274384717,-0.007438637124618997,0.02800109769623981,-0.0010207736034430022,-0.03228398344732023,-0.0030294553986765713,-0.022258781133064467,-0.02256568704453167,-0.0009469084284476324,0.005356258507046565,-0.0009469084284476324,0.005356258507046565,0.027260698997375515,-0.014164124409699205,0.027260698997375515,-0.014164124409699205,-0.0016385934982302416,0.0908311833080639,-0.037336209627104426,0.0498258250675996,0.027806680323430474,0.0032717596420925917,-0.013539341577750656,-0.0011249549806998452,-0.0007634009032321696,0.00575402227933346,0.002047786339886705,0.001681261781233085,-0.01837253277365698,-0.040633475137666374,-0.006379480627826218,-0.007120892433717347,0.03487080601168926,-0.0024276371591409472,0.011456330804457366,0.010380218418773787,0.00800008990405162,0.02938759778971362,0.0010212410380459717,0.027115028249023506,-0.00047822011760398277,-0.0009766310457385986,-0.00047822011760398277,-0.0009766310457385986,0.004856499609101888,0.08824597830867373
161913,0.0001050350922428772,0.00014709833849410706,0.0223411195384108,-0.004198738762767091,0.030408174840005808,0.004765078226784569,-0.13813911243709284,-0.13174022411048159,-0.010829597410333578,0.00163061751294148,-0.0907937404642537,-0.08830874625053096,0.02989995200214557,-0.0695800537683747,0.03368640123110595,0.004163815792610203,0.0003809680793637289,0.004163815792610203,-0.004550445505413236,0.018025739981843612,-0.004550445505413236,0.018025739981843612,0.020423926773560624,0.005432177081864758,0.020423926773560624,0.005432177081864758,0.027778626044398937,0.0021355294311776983,0.02989995200214557,-0.0695800537683747,-0.009392262678380265,0.002451794231049324,-0.02144047843439007,0.01109883291717461,0.0404565364095987,0.018576926289000876,0.00013671837354149177,0.00022144776151847506,-0.00026576263335651774,0.0029721315736305565,-0.020508101199098662,0.01109883291717461,0.02587180267350546,0.045284169922298056,0.018794235386129735,0.017530934922042888,-0.00023907693702023892,0.012315051368520047,-0.00023907693702023892,-0.0005087095788883384,0.020423926773560624,0.005432177081864758
17561022,3.625301537003205e-06,0.011429883734543757,-0.015465377480099568,-0.015229251457043312,-0.005633977536549574,-0.023017388032278794,-0.02475114404168222,-0.019593916957421003,0.0037261412317146324,-0.015273762015586612,0.01336402757357441,-0.021891547792358246,-0.004998226867913395,-0.012937673686582659,0.0019440835052239218,-0.0018206230206232387,0.0019440835052239218,-0.0018206230206232387,0.03561978602698466,0.0030915263583019305,0.03561978602698466,0.031637855143651035,-0.008035336222856116,-0.022709423190684704,-0.008035336222856116,-0.022709423190684704,-0.005633977536549574,-0.023017388032278794,-0.018163745407398308,-0.020506327631122655,-0.03039278653810286,-0.031554067846569445,0.03198959206571579,0.02405014524704653,-0.008341451447689892,-0.030893845486343472,0.021375308548889096,0.0002690553408298582,-0.0004291464262593859,0.0022532135613182363,0.022891227014353425,0.021519163517570203,0.007677706863192919,0.012570654429279252,-0.0032928760634303514,-0.005635458287154699,-0.023621155320835956,-0.014483171321412015,-0.023621155320835956,-0.014483171321412015,-0.008035336222856116,-0.02097060650178832
1756703,-0.0186025330790898,-0.01677852107206504,-0.014906454205590789,-0.015338428859201328,0.009229269341221669,-0.0005209052485837404,-0.004216939599549939,0.005080285681892366,0.0068254610524509695,0.006578206546385609,-0.010717009565736896,-0.005431477714917704,-0.022950648245741542,0.05132185274761729,-0.0004355231812550452,-0.0008472339619897877,-0.00042291749891953576,-0.0008590833627318396,0.012390604598325153,0.00041524164084144957,-0.012646941936649801,-0.020660241156568296,-0.008710500499804333,-0.009123705763446503,-0.008448970997034152,-0.0007967787282509246,0.013807712866622168,-0.0029602920914206616,-0.03688545906279088,-0.05182082348635092,0.010025347598875106,0.0029922042333546854,-0.02027591617645083,0.05402112342613788,0.01436162847564535,-0.0037542374003765693,0.003679843105298553,-0.009967767752666574,-0.00011082006301190014,0.0014750067799107207,0.0004404028462739007,0.009494154279667686,-0.016347928429994683,-0.016638724246261154,0.00031113712808874053,-0.009301313849022701,-0.00044957944221299666,-0.0007725483135407923,-0.00044957944221299666,-0.0007725483135407923,-0.03688545906279088,-0.06281611633806115
