book_id,A1_commitment_vows__end_minus_begin,A1_commitment_vows__middle_minus_begin,A2_emotional_safety__end_minus_begin,A2_emotional_safety__middle_minus_begin,A3_everyday_tenderness__end_minus_begin,A3_everyday_tenderness__middle_minus_begin,B1_attraction_chemistry__end_minus_begin,B1_attraction_chemistry__middle_minus_begin,B2_emotional_intimacy__end_minus_begin,B2_emotional_intimacy__middle_minus_begin,C_explicit_eroticism__end_minus_begin,C_explicit_eroticism__middle_minus_begin,D_power_wealth_luxury__end_minus_begin,D_power_wealth_luxury__middle_minus_begin,E_coercion_brutality_danger__end_minus_begin,E_coercion_brutality_danger__middle_minus_begin,F1_sadness_grief__end_minus_begin,F1_sadness_grief__middle_minus_begin,F2_anger_frustration__end_minus_begin,F2_anger_frustration__middle_minus_begin,F3_anxiety_worry__end_minus_begin,F3_anxiety_worry__middle_minus_begin,G_courtship_rituals_gifts__end_minus_begin,G_courtship_rituals_gifts__middle_minus_begin,L_vices_addictions__end_minus_begin,L_vices_addictions__middle_minus_begin,M_health_recovery_growth__end_minus_begin,M_health_recovery_growth__middle_minus_begin,H_domestic_nesting__end_minus_begin,H_domestic_nesting__middle_minus_begin,I_humor_lightness__end_minus_begin,I_humor_lightness__middle_minus_begin,J_social_support_kin__end_minus_begin,J_social_support_kin__middle_minus_begin,K_professional_intrusion__end_minus_begin,K_professional_intrusion__middle_minus_begin,N_separation_reunion__end_minus_begin,N_separation_reunion__middle_minus_begin,O_aesthetics_appearance__end_minus_begin,O_aesthetics_appearance__middle_minus_begin,Q_miscommunication__end_minus_begin,Q_miscommunication__middle_minus_begin,Q_repair__end_minus_begin,Q_repair__middle_minus_begin,R1_protective_caretaking__end_minus_begin,R1_protective_caretaking__middle_minus_begin,R2_alpha_guarding__end_minus_begin,R2_alpha_guarding__middle_minus_begin,R_jealousy_possessiveness__end_minus_begin,R_jealousy_possessiveness__middle_minus_begin,S_scene_anchors__end_minus_begin,S_scene_anchors__middle_minus_begin
104659050,-0.0009398613719531919,0.003727580218215537,9.1220147438291e-05,0.022183546178402947,-0.0014259639211003563,-0.004368503131073635,-0.04778834486771366,-0.048500502320227,-0.0005404916203367478,-0.0007671568081363057,0.004246205280990345,0.03597411722211516,0.01259300153013291,0.00010839867309408308,0.030089743501712306,-0.006945989363806029,-0.006912918657219782,-0.006903015181602624,-0.017445386812569325,-0.017430670087321853,-0.0005695312800899961,-0.0006761498957634788,-0.0046575019195885005,-0.014884510634309529,0.048860241290621415,-0.008168314470810775,-0.00011172945679739296,0.02075434492328727,0.006586003224176767,0.014520349129401394,-0.005404263368531373,-0.0017904998516039931,0.05354490693731432,0.014174243058458706,0.010940707449464016,0.0740900759838497,0.003222615330984587,-0.0009595190340502188,0.0015518023829604944,0.04748031143177636,0.011966060807324697,-0.011731408135329947,0.03320976096857781,0.03851752946123652,-0.0012020595204742471,-0.00407794816174737,-0.0009293000291312093,0.03415837275488424,-0.0004979524014647224,0.03471738209771014,-0.009390904146486273,-0.02919192570369221
11266880,0.0005810023149356272,0.00019308325531314533,-0.017467198543914153,-0.018940222484808297,0.01764994351756155,0.015549846598554316,0.027606868448791497,-0.009211321830156813,0.006845471656328626,-0.00648480663548906,-0.03941099444164847,-0.015216850382465064,0.02705712623860486,-0.02940676109505338,-0.015051243106403843,-0.016095874081326705,0.0021452467838286,0.0014669955426064455,0.00038550825498137077,0.013901702823304404,0.02671720202140372,0.00024230620552457156,-0.01042149122702103,-0.00237015596856331,-0.014404576771499325,-0.027640354214422028,0.0361788383257648,0.01415542391324075,-0.02165659576651688,-0.046453719481803185,0.005303529740523346,0.0029828675497300524,0.007475425858176531,-0.01457724567734867,0.010778633462361985,0.025945985310191523,-0.009346376744739338,0.02732590572844901,-0.029721362949844992,-0.028565250087582594,-0.0002689732480033319,-0.009146079877858725,-0.014166457266584893,0.007741955241374665,0.003640378742925235,0.015173054751600887,-0.016519675499404918,-0.016055091383691458,-0.016693693746975363,-0.016470999357712048,-0.028915416429168908,-0.029042539001548878
123257687,0.004209341055827767,0.0011223489707396289,-0.023998856790379792,-0.0028541975125910557,-0.02821876012251518,-0.02932916783744199,-0.04631392924481367,0.033067062634583935,-0.02844094372990262,-0.0357881233466917,0.033221092244480645,0.0645397835426448,0.09387497041494886,0.006190831778703082,-0.013552303374315367,-0.015161693696333502,0.0017628298635533105,0.00016366920599411713,0.0004997288861437909,-6.972332328602604e-05,0.0003551921215766014,5.8394121054118685e-05,-0.019321678677100187,-0.02273712725871528,-0.0837147785162454,-0.0619051265846451,-0.03660087889156288,-0.011247636947305652,0.03462379831351711,-0.0037630042633533256,0.01705848291715137,-0.0006197827922831776,0.15671136358289897,0.03608622287458084,-0.05201917031566841,-0.04355104931594131,-0.05652182319326247,0.003225654081024619,-0.0011842151711996393,0.0010088676203120418,0.045898969987568095,-0.019665208994043892,-0.010575134049401136,-0.012006470577380385,0.0008232781043549945,1.1277969818231765e-05,-0.005483498037444754,0.01953988029250789,0.0006237399322970098,0.026127590105152247,-0.010339563984973987,-0.0352673874414436
123446478,0.0003571077423854166,-3.0233958863152134e-05,-0.08323611128401588,-0.10083179300074753,0.04025185038258629,-0.02147597281420662,-0.04730400422363442,-0.07994223750255372,0.03270959399311131,-0.019872801773163203,0.056137318121859583,0.06700565025380065,-0.031274071366711474,0.0006500510064817444,-0.004712884728660745,0.015219054675663181,-0.005064233058376505,-0.00494220080201721,-3.1503200383584725e-05,-0.0001832861669989346,0.00021097162643531813,-9.483687453277481e-07,0.017833676145817615,-0.0002493324353396453,-0.017217103720341374,-0.017861665636632496,0.04886831381072936,-0.013313085196356845,0.003551904475882467,-0.07409556643197729,0.006220526418987624,0.00010869383826493098,-0.011916665330449723,-0.0047365580727942724,0.0002708957099627554,0.012681282192911147,-0.005050438817586444,-0.034027007647017174,-0.0016694097419080946,0.02313338384360492,-0.02492564404708342,-0.02001705567542022,-0.08236219239141358,-0.1001704789073134,-0.02090762386917589,-0.021571219951333265,0.021800048023720396,0.02570820928286594,0.009428700861272139,0.026429277036404363,0.03674823853810541,0.025706069633386258
127305713,-0.005432487050278257,-0.002542220225438245,-0.005685854902438493,-0.008206842606858306,-0.0007378399556251984,0.021592382255576147,0.03235007718305812,0.03765492838391538,-0.027459817190275564,-0.007001879665981339,-0.021654033883529374,0.037837770472330855,-0.013867931878361738,-0.013142484351543054,-0.001804323869796173,0.0004899270786809795,-0.001838640702822502,0.0003681378134782493,0.00018658274344202,0.0004428103524181463,9.53161622073306e-05,0.00044098052956300423,0.015749259165281145,0.0015349006484316717,0.04357172696614346,-0.010499855542352873,0.009537323475549829,-0.0058458975497964055,-0.0255599796443311,0.015216181841258503,-0.0024979577805943204,-0.004927949361029162,-0.0065570891311329815,-0.01536448062202738,-0.06293610228183008,-0.00031106529922275694,0.012198461508886819,-0.005715660603560036,-0.00014787561183238424,0.0035582501567485046,0.0010984686152476705,0.0005948369443930235,0.0009088032445683653,0.02822625925890354,-0.0007867751674539498,0.00200012691559494,0.0355236725402126,0.03385494602578974,0.0060093044420770556,0.03305646246169675,0.0394113545105242,0.02314437394434664
149105520,-0.003723244256733559,-0.003645537868482082,7.226802988753595e-05,0.00020783397527948674,0.007515547653121113,-0.0002774029452671531,-0.01814322410882191,0.032593262221859876,-0.013154697728650336,-0.012142786415825321,0.05206940460230418,0.04289966399396525,-0.03952626477679771,-0.07979102427771166,0.00819536283090464,0.0021749537565941253,0.007986112813251983,0.0021685882778618056,-0.0317566762790449,-0.03118831768664568,0.0004068997002423466,0.0005035787247417468,0.0002460025926100625,0.015356929528915148,-0.08219155518718402,0.019020558232759305,-0.013933392760295295,0.012797442317761337,-0.08681400049483132,0.04671216429217234,-0.01044673318534161,0.012556688018135215,-0.010914526455419647,0.06073930841284372,-0.011691180670115153,-0.02484568842485578,0.05463268605263723,-0.06031689380121265,0.011205023880923357,-0.03264600247392352,-0.007853360859599388,0.031187051339752636,-0.02437269201152052,-0.023194408080809435,0.007455695239685598,-0.0006802719085908326,-0.019816854097069327,-0.019019899741889546,-0.020442135899852856,-0.02008332260333527,0.070315906759634,0.12376793940519476
15197,-0.0023605153424336184,0.002106547229498321,-0.0004458675632334621,0.030629469219129717,0.028078579818095004,-0.0014202902700077681,-0.06293864531992074,-0.04990403906050454,0.028289125270768684,-0.0026667216460148904,-0.10219793725059206,-0.037414136462449246,-0.06340037455310148,-0.041543040639746745,-0.0027678661742092164,0.0018836023015950968,-0.0025983660421932935,0.0021972802988365564,0.0008395110018949404,-0.000850759823265422,-0.0009743026134511738,-0.0010596871477787481,-0.0023986584129226333,0.09004125703847571,-0.0704460703456948,0.014239430732033376,0.026701705121395587,0.0002997847851309741,-0.012159863454726,-0.028747789007748742,-0.010724737912869084,-0.002942958541647918,0.0108555695301248,0.0010789601036220314,-0.018617619695929816,-0.05775716660898087,0.016801396090261322,0.014315819390680884,0.03638097697596605,-0.0009174661948641513,0.019260783756813463,0.011847007083245473,0.006415096936384022,0.027624024180914076,-0.0010518664696607333,-0.0002568283744048775,-0.002571778324412719,-0.0038164547961936717,-0.0014884277517598706,-0.0022344659448703193,0.006236885434509842,0.12205336769023323
161913,0.0001050350922428772,0.00014709833849410706,0.027012422522248843,0.00037263316477908294,0.030747212682128926,0.004841941349506935,-0.09476964699597142,-0.09539184078674126,-0.022088613670966796,-0.009200461896423845,-0.08572108474443925,-0.09071522361259121,0.03618773798708186,-0.04390193813153555,0.03592059990407505,0.0028076047989287582,-0.0003319232057898639,0.0025497612098900673,-0.0002404341205815533,-0.0005640040407019829,0.0005093577824527074,3.5582756301432436e-05,0.020595810797752846,0.005807961946606658,0.07267214324971792,0.025402266281933497,0.02194812071839299,-0.004706428212799867,0.07021479397337099,0.0036026980325689073,-0.009344168132812084,0.0036746190999935955,-0.01578943707902164,0.055669903592302734,0.07796107948567932,0.024879080368530176,0.0005883238825984058,0.0009037525170441374,-0.00026576263335651774,-0.0006042347818018717,-0.012502305150660548,0.01176881645652745,0.02764473509904765,0.056290539923950646,0.030486626573436745,0.004752952340873713,-0.00011132013182276303,0.012336024694150545,3.310961147384847e-06,-0.00036596851235531935,0.05606619531478119,0.04544465853255305
17561022,3.625301537003205e-06,0.004303081559350106,8.859609364963159e-05,0.000244655686481114,-0.016071398761900973,-0.03853484719414792,-0.049157401243358254,-0.05803352185958774,0.003447603603737269,-0.015586599913359412,0.01165149193294826,-0.05137744914292902,0.0369222669898146,0.07848023836810682,0.0008174458251066202,-0.0020786725496900575,0.0007612805411629873,-0.0022747197091570505,-0.00036226470464791657,1.280741984056779e-05,0.0001770287794498086,8.558792362525118e-05,-0.00805390111010374,-0.02259664807167591,0.007268104659193475,-0.036873116051179114,-0.0025078411684503824,-0.038240954653263694,-0.06782499978724221,-0.07972513147325615,-0.03295899463290248,-0.03358238388272601,0.1432428622284318,0.21112147184693425,-0.03409246152191712,-0.053915984561770665,0.021450112243613872,0.0005090785743964757,-0.0004291464262593859,-0.00015531222192692812,0.043558211597627454,0.049946796363031974,0.007715274636531698,0.01423600045519356,-0.019771122278750136,-0.02289160643750466,-0.024570669435679256,-0.014263252713083393,-0.024213782602847955,-0.014250384086399021,-0.04363955422391976,-0.03695239552858451
1756703,-0.0186025330790898,-0.01677852107206504,-0.01564002343962854,-0.015661775792928358,0.00940975284921625,-0.0008644843964312897,0.1507089986356725,0.15824659860225887,0.006844149000788148,0.006344883452552333,-0.026433078153300878,-0.015633304939931668,-0.07672488590181328,0.03625623421641462,-0.0019184556095568454,-0.0034232628281161094,-0.0018912596665951733,-0.003457690483174572,-0.0003204105494844557,-0.0003925261982288173,-0.00045018278670428346,-0.0003920749661520536,-0.008890569548446558,-0.009358573412930692,-0.013139103322732174,-0.005850184042435501,0.014825781560819538,-0.0055948786777950035,-0.0041792374701518364,-0.08236003892577132,0.0064307017614986545,-0.0003283765963445692,-0.029689150463139892,0.07502697927206686,0.02177944033492908,-0.026503995255372524,0.0028818589738786003,-0.01073683004498844,-0.00011082006301190014,0.0014750067799107207,-0.0007113554097147408,0.01689681607045861,-0.03356731916194252,-0.033612313988017624,0.009727223799994482,-0.0005795993801178386,-0.001093432358811276,-0.0017540039036192142,-0.0005941123088338894,-0.0009690006818523929,-0.015862627122894546,-0.08258807753429673
