book_id,segment,A1_commitment_vows,A2_emotional_safety,A3_everyday_tenderness,B1_attraction_chemistry,B2_emotional_intimacy,C_explicit_eroticism,D_power_wealth_luxury,E_coercion_brutality_danger,F1_sadness_grief,F2_anger_frustration,F3_anxiety_worry,G_courtship_rituals_gifts,L_vices_addictions,M_health_recovery_growth,H_domestic_nesting,I_humor_lightness,J_social_support_kin,K_professional_intrusion,N_separation_reunion,O_aesthetics_appearance,Q_miscommunication,Q_repair,R1_protective_caretaking,R2_alpha_guarding,R_jealousy_possessiveness,S_scene_anchors
104659050,begin,-0.28198019766523746,-0.7082803770408751,-0.37189235480809907,0.8288479092140216,-0.6858006093009356,-0.10364636733589752,-0.30697654207201525,0.13131506176784474,0.8474608980926599,2.3528020403055105,-0.10482148875105714,0.39664592718646596,0.2532562129778066,-0.5795996145979716,-0.1820640937881816,-0.2811982002746913,-0.6162519171480028,-0.5266156529846212,-0.8781956825071332,-0.4910479888390339,-0.11823319052285099,0.20461104769491364,-0.11231341619402044,-0.6992941019880755,-0.6462536405018301,1.0954382129193614
104659050,end,-0.36488851847735604,-0.7046906547828746,-0.434299716134982,-0.002149446140756183,-0.718886863962099,-0.047839630982169645,-0.07228637347045959,2.586824625111501,-0.3052480788838282,-0.40427889853370147,-0.23345389152789373,0.1835806880996447,1.4585172091611858,-0.5835521499841679,-0.10639770675147231,-0.44685533641865904,0.4556755850879369,-0.21331458654080798,-0.7343590028614533,-0.37665194594276585,0.28685583715183066,1.4560542285649476,-0.20379822413786539,-0.75212627438854,-0.6754427637278675,0.8326838688173803
104659050,middle,0.04684214338115267,0.1646931021114663,-0.5630800484968405,-0.014533238910164408,-0.7327621986466295,0.3691518000914787,-0.3049563642134038,-0.4355207209545445,-0.30359670327632804,-0.40195305714664153,-0.25753441035848895,-0.28427098315367844,0.05176414957045261,0.15460499963702642,-0.015240252418021086,-0.3360824754212449,-0.33249456604220534,1.5950478615425352,-0.921022398618003,3.009114018204313,-0.5153784826382554,1.6560668300425492,-0.42267267713579704,1.2426632656368088,1.3888202765124613,0.27865793578094
11266880,begin,-0.4427174880056984,1.6339393045387993,-0.638224392415903,-0.07996895343080028,-0.2810793825544586,0.28010019247818746,-0.17970122036692962,1.041726307810698,-0.19596541345675056,-0.386955640829891,-0.34892817043460755,-0.2706533554207949,0.052202099742469,-0.8306430099228281,-0.19677404927389405,-0.5296921697801886,-0.6738974962384471,-0.27016963463346183,-0.4308212761780297,1.9757604003714724,-0.6587940417472269,1.2199673665995654,-0.5199633734159866,0.25874518867393687,0.34420139059195737,0.8136627589460583
11266880,end,-0.3914653270416179,0.9465649343053012,0.1342260084677091,0.4000902479095739,0.13796692635214705,-0.23786792980966012,0.3245504073023899,-0.18654841596292696,0.16174821636681935,-0.3260296508823075,5.6853284395697745,-0.7474019554777602,-0.303123090854772,0.4492176715209909,-0.4455860072078588,-0.3671228262161255,-0.5242452692267133,0.0384902371493649,-0.8479830096171157,-0.21524429731404177,-0.6678996374197371,0.6861328605298391,-0.24290608592994173,-0.6804244192300153,-0.6343545566127972,0.004619118443702348
11266880,middle,-0.42568496709074405,0.8885980599284278,0.042315192698384935,-0.24014575179808514,-0.6780475420913535,0.08010921200672733,-0.7277419478225473,-0.2717967780482376,0.048651804681764776,1.8100790413661256,-0.29420171288263874,-0.3790801165545006,-0.6296169002330848,-0.329881478206526,-0.7304793934652805,-0.4382581921797711,-0.965722647166308,0.4728266391602177,0.7888302008383464,-0.13001776458248102,-0.968417790482388,1.5117074096124148,0.6348080636289976,-0.6540120794834667,-0.6213005901074974,0.0010622715623769255
123257687,begin,-0.3919635891950718,0.8682253325865952,0.6575561674050111,-0.24179994674363764,1.4667481728773333,-1.2360028811385892,-0.142839616446376,0.6321334853695756,-0.6744989487476662,-0.4001279161617516,-0.28568380697162465,0.9865321116847494,0.7740622099740927,0.5255638052012468,-0.2359477477568264,-0.32003109593445644,-0.8391877260776283,1.588593142714162,1.6460102236488172,-0.40348249854045515,0.19979199333719141,0.6163680371673131,-0.5334085949470126,-0.3804194856571196,-0.6816651654130628,0.4858395642488043
123257687,end,-0.02064351042757135,-0.07618478739562456,-0.577438865150584,-1.0471585090681208,-0.27426736121196904,-0.7993869820979747,1.606666454956275,-0.4738184659680007,-0.38055222242854364,-0.3211504190516444,-0.20546131938748222,0.10262950510057144,-1.290973792398822,-0.7692269610970267,0.1618439985718468,0.20286337354511466,2.2980522122430247,0.09895807014673993,-0.8767579446373951,-0.4907806822592606,1.753617385244949,0.21786533775218078,-0.47075159836869473,-0.6921649979678544,-0.6451025909756997,0.19654203647147964
123257687,middle,-0.2929574258330707,0.7559061067641548,-0.6260358979788212,0.3332072370112222,-0.7240257787262626,-0.3877738281025561,-0.027463838046676178,-0.6051546911054256,-0.6472075871160642,-0.41114703816172493,-0.2724951088933632,-0.05361592027863262,-0.7529837596205985,0.12766799222928688,-0.27918078717691724,-0.33902932666443736,-0.11676953612047428,0.3414534802693938,1.7899825334182138,-0.32911061663259605,-0.46593756618003734,0.1639282937859613,-0.5325502656502983,0.7304535283718699,0.8498897481396811,-0.5009300918800145
123446478,begin,-0.43411613285625106,3.2509155914681043,0.30742242340909215,0.091969311278486,0.9946237846546819,-0.9038335507000768,0.2071367087465162,-0.20408599656047768,0.2231128843735193,-0.4046526243889658,-0.3060558754483454,-0.8132758123601287,-0.43365895488900635,-0.14779129236806812,0.43906948129720924,-0.5226614421219693,-0.358265457037129,-0.012588369432411976,0.5827502897152705,-0.4047041284686688,-0.13297532822663116,3.6254372845844163,1.1118033327614905,0.6812777161588037,0.7621769677756521,-0.5782081329691774
